classifier,setting_id,settings,accuracy,w_avg_precision,w_avg_recall
Naive Bayes,s44,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['c', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9317365269461078,0.9323226011457993,0.9317365269461078
Support Vector Machines,s44,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['c', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9660179640718564,0.9593344431452511,0.9660179640718564
Logistic Regression,s44,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['c', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9627245508982035,0.9561187156219283,0.9627245508982035
Naive Bayes,s45,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['c', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9300898203592813,0.9309125318690376,0.9300898203592813
Support Vector Machines,s45,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['c', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9691616766467067,0.9634696319173146,0.9691616766467067
Logistic Regression,s45,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['c', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9654191616766468,0.9587288066903759,0.9654191616766468
Naive Bayes,s46,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['c', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.8806886227544911,0.8803140007337827,0.8806886227544911
Support Vector Machines,s46,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['c', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9401197604790419,0.9400054727796843,0.9401197604790419
Logistic Regression,s46,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['c', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9417664670658683,0.9422356948598362,0.9417664670658683
Naive Bayes,s47,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['c', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.8943113772455092,0.8949871287868417,0.8943113772455092
Support Vector Machines,s47,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['c', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9404191616766466,0.9408135113226155,0.9404191616766466
